Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
525bc1cd520336ff0af7f415e91672a05267b0dc4e8b17aa3bdf553cddc209e3,2022-07,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
e79ea71fdba505a8b4c1af493314adafa2f8e72db54cc186ac1369731c3cb567,2022-07,Gwent Police,Gwent Police,-2.969440,51.584220,On or near Ludlow Close,W01001643,Newport 013B,Unable to prosecute suspect
dbb8980d60f98a9e17c75c6705d2858cf8bea9737198b18e1cc6e85228009bc8,2022-07,Gwent Police,Gwent Police,-2.761797,51.585464,On or near Betjeman Avenue,W01001598,Monmouthshire 010F,Unable to prosecute suspect
7bdcf11a7e39db9833ad445bd862799495c938d481e34ad060bf13969b21f25a,2022-07,Gwent Police,Gwent Police,-3.234571,51.636517,On or near ,W01001434,Caerphilly 013F,Suspect charged
491e3aee073b7641b42468407b70ed32b0b901e8f8270a0310663d3243030019,2022-07,Gwent Police,Gwent Police,-3.256658,51.663941,On or near Aneurin Bevan Avenue,W01001414,Caerphilly 008A,Unable to prosecute suspect
34e329e079b295c7704aa78fcda9236543cb401b831217951bda5d059a34c722,2022-07,Gwent Police,Gwent Police,-2.989214,51.581564,On or near ,W01001661,Newport 018C,Suspect charged
566a85ff8175aa074f5d69b58576ea82e84a1f17bc4041480d4f85635efbfeb9,2022-07,Gwent Police,Gwent Police,-3.024390,51.653049,On or near ,W01001506,Torfaen 010A,Suspect charged
ab8085fe9a69cc6a54e16c1d3f693bcbf733e7b490f9a14920f557b4bfdfb9be,2022-07,Gwent Police,Gwent Police,-2.993517,51.580979,On or near ,W01001662,Newport 018D,Suspect charged
b606ec931698b871d90197f4332c0358c693a623342bb26db2d634baac41025a,2022-07,Gwent Police,Gwent Police,-2.944812,51.584655,On or near Balfe Road,W01001609,Newport 015B,Unable to prosecute suspect
a98ee2aa6d906c4e0c2c8062d26d58cc61e67d94316bebf60b3f642a60e5d66e,2022-07,Gwent Police,Gwent Police,-3.194790,51.665090,On or near ,W01001350,Caerphilly 009C,Unable to prosecute suspect
7550019d9f30957ebfd6d3e303588ca483c67e8379d7747dade9fd6215eed4c1,2022-07,Gwent Police,Gwent Police,-2.752121,51.590373,On or near ,W01001589,Monmouthshire 010E,Unable to prosecute suspect
a721249330e23939516d119bdf5d816f202632a95a2bc53d1e6d626041eb06ca,2022-07,Gwent Police,Gwent Police,-3.009950,51.816605,On or near Willow Close,W01001579,Monmouthshire 001E,Unable to prosecute suspect
60ad30466bc73c0d64daf98c1241be04acc44c024a7b5673223ee6388a683662,2022-07,Gwent Police,Gwent Police,-3.033821,51.664028,On or near Crown Close,W01001522,Torfaen 007D,Unable to prosecute suspect
2e04337e371bbf57580f4fcde7103e98e74ae147002ef6b82544c2ca75e3876e,2022-07,Gwent Police,Gwent Police,-2.984911,51.591482,On or near Prince Street,W01001692,Newport 011E,Unable to prosecute suspect
936e6712f44a0337275542636fda85db4b0629b6a886009900b9647f77c08eea,2022-07,Gwent Police,Gwent Police,-2.984911,51.591482,On or near Prince Street,W01001692,Newport 011E,Unable to prosecute suspect
1e105abe16dce4aed7af8a9e429107251b92aaff125893ee45fa5c6026aaebf1,2022-07,Gwent Police,Gwent Police,-3.183721,51.590985,On or near Glebe Road,W01001341,Caerphilly 020B,Unable to prosecute suspect
bf7c197c5ca953bc273a0f3e10985a272cb9a85613a520ac2b0faad9fd40feea,2022-07,Gwent Police,Gwent Police,-3.234571,51.636517,On or near ,W01001434,Caerphilly 013F,Suspect charged
fdaf4f21eb4cfd49ad3fec904ac0b306070ce08d4a15f7b5043a26cdbf59ef7f,2022-07,Gwent Police,Gwent Police,-3.009195,51.822428,On or near Maes Y Llarwydd,W01001579,Monmouthshire 001E,Unable to prosecute suspect
3911cdc4dcedf8c432a6aa77abdd516115e2e7b7399b3c9f818cad9418c2341f,2022-07,Gwent Police,Gwent Police,-2.832173,51.580625,On or near Withy Close,W01001572,Monmouthshire 011A,Unable to prosecute suspect
01bf13399acbcc3a7c37da39085c2992633bc71d8739b2c5f10137aab4034a8f,2022-07,Gwent Police,Gwent Police,-3.231119,51.711777,On or near Russell Street,W01001385,Caerphilly 002D,Unable to prosecute suspect
2b30c3310110d792a72ba432f89a73007368c723d3cdacd8803baf08c17bb8ec,2022-07,Gwent Police,Gwent Police,-3.128962,51.723980,On or near Alexandra Road,W01001476,Blaenau Gwent 009D,Unable to prosecute suspect
76a1088123be5b100575bfd4fbeb825eaa508c72f7e597ecb0362ffa062dde9c,2022-07,Gwent Police,Gwent Police,-2.979550,51.595897,On or near Somerset Road,W01001675,Newport 007A,Unable to prosecute suspect
2eb3ad8ad1d701b152ebd5b77c04a15a44ff65b09a1a0d6d9988cf648110044f,2022-07,Gwent Police,Gwent Police,-2.751705,51.644729,On or near Weyloed Lane,W01001590,Monmouthshire 009D,Unable to prosecute suspect
8dec8af22a54d63f5c6339cb299f8a3006a6f560a3f864b345497840e2e0d097,2022-07,Gwent Police,Gwent Police,-3.266536,51.710672,On or near Bailey Street,W01001360,Caerphilly 002A,Unable to prosecute suspect
932a26800244712b96b8caf16cbb79c720b2ec0dd7e6752ba4a04e23128bfc9a,2022-07,Gwent Police,Gwent Police,-2.750044,51.600115,On or near Heol Ithon,W01001543,Monmouthshire 009B,Unable to prosecute suspect
0ce27291dd66c2ccfcc1b338044a37fe76911a01ea6b515d91eb588bb4185d3e,2022-07,Gwent Police,Gwent Police,-3.212619,51.663496,On or near Clos Gronw,W01001388,Caerphilly 007D,Unable to prosecute suspect
81e95d74bab2e71299c5225e1d37884838aca58055dc5c3c02fc733ba082f6fd,2022-07,Gwent Police,Gwent Police,-3.030576,51.611465,On or near Tone Close,W01001617,Newport 003A,Unable to prosecute suspect
860ad52fe10ac18d86abc5c92f0605de318c428eb4c92eda2b38b4123b05d40b,2022-07,Gwent Police,Gwent Police,-2.719737,51.810611,On or near ,W01001553,Monmouthshire 004B,Formal action is not in the public interest
29482f4eaaf1241ff882ba1efdb9b23d97b93230ce3eb9502a25e9e2b158afd6,2022-07,Gwent Police,Gwent Police,-2.671097,51.624582,On or near Somerset Way,W01001593,Monmouthshire 008E,Unable to prosecute suspect
c74dac575ebbe05d852630d654b340efcc3f98eb40bfd628b8b1ac44a2a5c1f5,2022-07,Gwent Police,Gwent Police,-3.048591,51.651201,On or near Barnets,W01001502,Torfaen 011E,Suspect charged
cf11c3bcb9831095c704b9e27ad9a7f0f3f17a34d88efc25121aa668853c2d31,2022-07,Gwent Police,Gwent Police,-3.148711,51.697183,On or near Marshfield Road,W01001358,Caerphilly 006C,Unable to prosecute suspect
53858f171626afcd866915170d9f20898ae25be35dfdc678272a202f2966a06b,2022-07,Gwent Police,Gwent Police,-3.228243,51.690975,On or near ,W01001336,Caerphilly 004A,Unable to prosecute suspect
af5054c47fc655927efa1c247108cd184a54b8a652177671374b6c6a1f5be98f,2022-07,Gwent Police,Gwent Police,-3.195555,51.673274,On or near Parklands,W01001347,Caerphilly 005C,Unable to prosecute suspect
5f4a5ad1528a8edb38526082c1b6cb62bc23287c37d4cac1dbfd6d0731e65a9f,2022-07,Gwent Police,Gwent Police,-3.191195,51.653725,On or near Brynteg Avenue,W01001403,Caerphilly 011C,Unable to prosecute suspect
2de675dedfe8e94179fd1fe10c5815f0010eae7383a74973e4dbc27877ab11af,2022-07,Gwent Police,Gwent Police,-3.220082,51.579597,On or near Maes-Y-Felin,W01001370,Caerphilly 023A,Unable to prosecute suspect
75f58c0c6a3a8aef8f459e33949eff83617f63d7db2e5364a576a3c8604156bf,2022-07,Gwent Police,Gwent Police,-2.993517,51.580979,On or near ,W01001662,Newport 018D,Unable to prosecute suspect
9fdc051e710c459a06e0317beb237d52a8be4723e6b0f4cb752e083c949bcbe0,2022-07,Gwent Police,Gwent Police,-3.276883,51.647376,On or near Beech Tree Way,W01001377,Caerphilly 013A,Unable to prosecute suspect
2a83f249d03ca390e5b296ff8fd420d7b879cd960071a3e2cf80e3385cb9fa68,2022-07,Gwent Police,Gwent Police,-3.010859,51.580750,On or near Stow Park Gardens,W01001629,Newport 017A,Unable to prosecute suspect
4a8da85c4ec7d69c00e7dff3a06f952b9671c497bfcff887be69714022d1232a,2022-07,Gwent Police,Gwent Police,-3.021987,51.586579,On or near Ridgeway Grove,W01001602,Newport 012B,Unable to prosecute suspect
c549f9fb94a29de1d8cc7519ed5eda6ea9e10aff0e9741690d10d6c180651706,2022-07,Gwent Police,Gwent Police,-2.934445,51.595743,On or near Howard Close,W01001663,Newport 008C,Unable to prosecute suspect
eb073c23ad9ab11194378eb988542a78604ec486020244d08e8d7f5d1c85ddb1,2022-07,Gwent Police,Gwent Police,-2.995594,51.588847,On or near Upper Dock Street,W01001685,Newport 014B,Unable to prosecute suspect
791430e81e8512c899902fb1eebe453f56298f80ced7c3fb0a1f369e4801ce6d,2022-07,Gwent Police,Gwent Police,-2.997297,51.585551,On or near Havelock Street,W01001687,Newport 014D,Unable to prosecute suspect
d5b9ff6e0182b82c427c812d1348d4666905573922a28c4c877db1ae50e46a29,2022-07,Gwent Police,Gwent Police,-3.248221,51.775617,On or near Bournville Terrace,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
f46346ce486e89bee4306fb4d2aa0555bcc78c6b07b7872d6a0b1e93072c2b1d,2022-07,Gwent Police,Gwent Police,-2.997297,51.585551,On or near Havelock Street,W01001687,Newport 014D,Unable to prosecute suspect
423e97277e01345788529e6c5f0473a65d200dc7ead4b6cff7d452557898721c,2022-07,Gwent Police,Gwent Police,-3.235870,51.659855,On or near Penmaen Close,W01001363,Caerphilly 012A,Unable to prosecute suspect
a07efed95272e9f29ba78d3c3b3c4591aa76b6d93006b6e68b661c874a4b984d,2022-07,Gwent Police,Gwent Police,-3.083989,51.608125,On or near Elm Drive,W01001408,Caerphilly 016B,Unable to prosecute suspect
7c827749da81366483735e7215acb5cd9536d6d0977a56b57ce120eac48a80ac,2022-07,Gwent Police,Gwent Police,-3.279900,51.595415,On or near Hillside Avenue,W01001331,Caerphilly 018B,Unable to prosecute suspect
11fb46d6f5ef0d7a8c173d5559f1cb972a3977114a1c13f745f1218caab49d48,2022-07,Gwent Police,Gwent Police,-3.234434,51.719233,On or near Gorse Terrace,W01001384,Caerphilly 002C,Unable to prosecute suspect
61776c98e4d068a45edb0ed4b363f847ab24f6fe815f80f383b63bc0262e4fb7,2022-07,Gwent Police,Gwent Police,-2.754637,51.588855,On or near Norman Court,W01001589,Monmouthshire 010E,Unable to prosecute suspect
a1c6ec8b4eddb3741065e19389782cbf2750d44dbd284dfa0c8dc1cc99486288,2022-07,Gwent Police,Gwent Police,-3.225566,51.647158,On or near Hengoed,W01001365,Caerphilly 012C,Unable to prosecute suspect
ebf42efc3800d5fbb5af537b673230d3afefefbaf06b7147676e93cd8bb76087,2022-07,Gwent Police,Gwent Police,-3.237941,51.659446,On or near Cae Maen Llwyd,W01001363,Caerphilly 012A,Unable to prosecute suspect
bc0a3eb6f6130a9d61134acca8e3fd909fceb8c4671bda2d32e3a7238c33decc,2022-07,Gwent Police,Gwent Police,-2.993766,51.583153,On or near Palmyra Place,W01001687,Newport 014D,Unable to prosecute suspect
81af8553d231c37f46618cb5b27c6a76f29c95211d98843cd6db98771e9924be,2022-07,Gwent Police,Gwent Police,-2.668617,51.620020,On or near M48,W01001593,Monmouthshire 008E,Unable to prosecute suspect
e6989f2694af7274db3d0aafeb12a31b94f21f50f4a60ed99e77e65acba142da,2022-07,Gwent Police,Gwent Police,-3.226067,51.576748,On or near B4600,W01001370,Caerphilly 023A,Unable to prosecute suspect
0ab6b53ffb26a81e2e1aa5d2451bc8c0c3eb6b3a944029cfd9233d66e931a72b,2022-07,Gwent Police,Gwent Police,-2.995634,51.589387,On or near Market Street,W01001685,Newport 014B,Unable to prosecute suspect
7ef126a6e05c5dfe3335530b0a0e89ebc10362057709dd6ab52ddcb291d0ee92,2022-07,Gwent Police,Gwent Police,-3.211527,51.796412,On or near ,W01001442,Blaenau Gwent 001C,Unable to prosecute suspect
d1ee253573ea88f1f7002e1d553e66e97842c29f290529186a58d29c9be53075,2022-07,Gwent Police,Gwent Police,-3.085580,51.775685,On or near Upper Waun Street,W01001490,Torfaen 001D,Unable to prosecute suspect
5d500fe808830a4df1ac6c5f3fcd97a8ccff534405e9dd461a78c94658401759,2022-07,Gwent Police,Gwent Police,-2.939912,51.586420,On or near Eric Coates Close,W01001668,Newport 010D,Unable to prosecute suspect
f74fd2b840c80099f645d31d56f71e883700428436c2e78cfd39046c7333868b,2022-07,Gwent Police,Gwent Police,-3.297425,51.741590,On or near Cae Glas Newydd,W01001361,Caerphilly 002B,Unable to prosecute suspect
2ad58f3e5497c200aba73d5bc521d4fb279d7066e552aac23cb9aeec95f084f0,2022-07,Gwent Police,Gwent Police,-3.250555,51.767778,On or near Frondeg,W01001479,Blaenau Gwent 006D,Unable to prosecute suspect
81a6a4d3e6e9c78ac9118d1fca2be4790bf85469219c5c4f4bb9ac03928913cc,2022-07,Gwent Police,Gwent Police,-3.025100,51.645960,On or near Bellvue Close,W01001527,Torfaen 010C,Unable to prosecute suspect
c8a6a1b41a3371a2c87f1526e19c3946b3a999f72e1c35c7cded038ef420b2b1,2022-07,Gwent Police,Gwent Police,-3.216731,51.586502,On or near Heol Bro Wen,W01001372,Caerphilly 022B,Unable to prosecute suspect
0d86a843eaa2b70c7de28f5c835fcc943a0ea9bf11edaff16cf6ea778acaa2ad,2022-07,Gwent Police,Gwent Police,-3.238506,51.689185,On or near Moorland Road,W01001336,Caerphilly 004A,Unable to prosecute suspect
db2a5b29cc876d7a33bae43b6ac83263e3e53f4a65a89daa68082dc3521e5521,2022-07,Gwent Police,Gwent Police,-3.131420,51.736625,On or near Cefn Crescent,W01001437,Blaenau Gwent 008C,Unable to prosecute suspect
6b169baf4dfe7eefe542697453659e8f0b45ded8f5b2b27681f01c05a5fd985f,2022-07,Gwent Police,Gwent Police,-3.026878,51.812718,On or near Ffordd Sain Ffwyst,W01001564,Monmouthshire 003D,Unable to prosecute suspect
c69bb043504d2451a55cf3d29ed347f1fe7fd626f400b14d3f63adc7d77d4a84,2022-07,Gwent Police,Gwent Police,-2.990628,51.591488,On or near ,W01001676,Newport 007B,Unable to prosecute suspect
77416afe719a2f25b04d97e6f35213d6df7bb17866327bf001dc0780335c2439,2022-07,Gwent Police,Gwent Police,-3.189464,51.651675,On or near Sir Ivor Lane,W01001403,Caerphilly 011C,Unable to prosecute suspect
241e624a64e480b499f520ed07265ad8eeedc7f0e355952e4e10c6d42739bbf2,2022-07,Gwent Police,Gwent Police,-2.991950,51.572684,On or near Alice Street,W01001660,Newport 018B,Unable to prosecute suspect
b914d7affe3f54ee8c58d723a585e647bf80632a2a07e4ea265b564982774f9b,2022-07,Gwent Police,Gwent Police,-2.963154,51.581808,On or near Ifton Street,W01001642,Newport 013A,Unable to prosecute suspect
35c2e820f5cf6e9759faf8149d410edc46c2b0bc7da6aecaa58708c416705e34,2022-07,Gwent Police,Gwent Police,-3.253499,51.769428,On or near Attlee Close,W01001479,Blaenau Gwent 006D,Unable to prosecute suspect
88a3ecc8b02fa00f520dacc430e25cb3b661d2b90b7d422a3e3fd5a04ebcf65d,2022-07,Gwent Police,Gwent Police,-3.207887,51.581783,On or near Lon Yr Odyn,W01001421,Caerphilly 022E,Unable to prosecute suspect
3a4233b57e408e5c7eb8c0f14dd9493d36dddca6ae135bb35b31caa873d2651b,2022-07,Gwent Police,Gwent Police,-3.281310,51.756621,On or near Lady Tyler Terrace,W01001375,Caerphilly 001B,Suspect charged
397818f8ce07e4e22758233d3c624ee0dc59a99df77a68fd397fc55c4894c4f3,2022-07,Gwent Police,Gwent Police,-2.757163,51.587994,On or near Yew Tree Close,W01001589,Monmouthshire 010E,Unable to prosecute suspect
501ca43368020801b8c1dc33bda56ce24382621b28aefef9a0d4e68194cf2dec,2022-07,Gwent Police,Gwent Police,-3.194790,51.665090,On or near ,W01001350,Caerphilly 009C,Unable to prosecute suspect
3cf7a20ed27010eb349d897f7dcebc0568cfdd49fc7b30fc9b7124bc919a48a9,2022-07,Gwent Police,Gwent Police,-3.156006,51.766526,On or near Southlands,W01001444,Blaenau Gwent 005B,Unable to prosecute suspect
79a21944d24f2bf4303978c6d71896fbdfc557c35ea39ff588dc2a71f41971c0,2022-07,Gwent Police,Gwent Police,-2.958172,51.576840,On or near Hampshire Crescent,W01001647,Newport 015F,Unable to prosecute suspect
0b1fce77371d6cdbf6008f287d3bf39443c1eb5ff1af880680a08a7084754649,2022-07,Gwent Police,Gwent Police,-2.993517,51.580979,On or near ,W01001662,Newport 018D,Unable to prosecute suspect
7a14780dad6085555f24e9972ee88f218d7ee6a5cc1dda2ed6177f636dc841c2,2022-07,Gwent Police,Gwent Police,-3.036151,51.640666,On or near Coedeva Mill,W01001492,Torfaen 012A,Unable to prosecute suspect
c887bed8d0babb453a2b889e700752b8bfad33d0d23c9f284b2c396b6856f4d4,2022-07,Gwent Police,Gwent Police,-3.223320,51.779934,On or near Wordsworth Close,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
ead3af8837cdf83b02ac354e9c4fad6e47e4f72351853e371b16fecafb81791b,2022-07,Gwent Police,Gwent Police,-3.037671,51.648978,On or near Elan Walk,W01001526,Torfaen 010B,Unable to prosecute suspect
3e66f9b23ac97ebd9d799e1ac8379c2697b2adfcf00d80353344524a009e9c7b,2022-07,Gwent Police,Gwent Police,-2.984911,51.591482,On or near Prince Street,W01001692,Newport 011E,Unable to prosecute suspect
b9e81886d3d324ac2e65ee29c1d03f41fb298c828ca83ab046ad145da2375888,2022-07,Gwent Police,Gwent Police,-2.982888,51.598737,On or near Durham Road,W01001680,Newport 007E,Unable to prosecute suspect
117865c5148ac2846627ae24ace8913294cc5f2125ec242d7757841bc694ecb8,2022-07,Gwent Police,Gwent Police,-2.981146,51.592934,On or near Duckpool Road,W01001691,Newport 011D,Unable to prosecute suspect
27a82fc4380ce344c6f6464a7a427f93d2e3800e7b17d7d7e5d256e7811ddba0,2022-07,Gwent Police,Gwent Police,-3.005721,51.838445,On or near Poplars Court,W01001571,Monmouthshire 001D,Unable to prosecute suspect
c6901eece3ef2d695dcadb797356b2ddc3902dc421043b8c5a90c0db5213cfdd,2022-07,Gwent Police,Gwent Police,-2.929167,51.593915,On or near Cot Farm Close,W01001666,Newport 010B,Unable to prosecute suspect
671f0bcae29520eb057a0dd5749c52621de86aecf0ea098c75191434a98906bb,2022-07,Gwent Police,Gwent Police,-3.021161,51.655255,On or near ,W01001506,Torfaen 010A,Unable to prosecute suspect
8f294834f01d30a16cd074f3e7328560645057bea2a5c0a94560550c6c60af00,2022-07,Gwent Police,Gwent Police,-3.130499,51.722347,On or near ,W01001476,Blaenau Gwent 009D,Unable to prosecute suspect
58cc7a577d6b681dfb73179e927f002ddfaa8511bc3de8b7ce03ca5889546a7e,2022-07,Gwent Police,Gwent Police,-3.006056,51.826762,On or near Clos Durand,W01001580,Monmouthshire 002E,Unable to prosecute suspect
a72d7fcb3c89f7bacfe2a37a9d0f35def3163637952a094b9b708fc83fd97402,2022-07,Gwent Police,Gwent Police,-3.155001,51.770842,On or near Gwalia Terrace,W01001444,Blaenau Gwent 005B,Unable to prosecute suspect
fed4828a1223e69b43bb3bd2e7322a22eb383b59798123fa8350cf622cb4ecb7,2022-07,Gwent Police,Gwent Police,-3.049159,51.645109,On or near Ton Road,W01001497,Torfaen 011A,Unable to prosecute suspect
abda92a1339049f020a453217ec62fd52d2712ee864b2fccb2688c307e1f73b2,2022-07,Gwent Police,Gwent Police,-3.246600,51.669398,On or near Willow Rise,W01001414,Caerphilly 008A,Unable to prosecute suspect
2f9207fce72d459f8b564555d2b9e037d0f0c191e472c33e09cdf0159944584d,2022-07,Gwent Police,Gwent Police,-3.172978,51.801253,On or near Church Lane,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
e2f37fa280686da595e7b4a6242bb6310c096bd88d6ab55b504eb35264ca2099,2022-07,Gwent Police,Gwent Police,-2.715463,51.811806,On or near Agincourt Street,W01001554,Monmouthshire 004C,Unable to prosecute suspect
2d06c60a16d4d3991bb330f5b05e5f65662d0cac88ce26574eae8cdd5589fe5f,2022-07,Gwent Police,Gwent Police,-2.991778,51.581345,On or near ,W01001662,Newport 018D,Unable to prosecute suspect
3aaf30f3bab4aa17821acca6dcf7681d0aa384adddcfc461ca8cfb5098bc6660,2022-07,Gwent Police,Gwent Police,-3.042708,51.704699,On or near ,W01001524,Torfaen 004D,Unable to prosecute suspect
d4b7ae43faaff3f17fe3c52606977758a663503d0658798fec07dd5a5ed3a904,2022-07,Gwent Police,Gwent Police,-3.022026,51.824556,On or near Radstock Court,W01001557,Monmouthshire 001C,Unable to prosecute suspect
20d880a1e71332f81c821249cfd5a8ed321468f573a9fc914b741060b170f927,2022-07,Gwent Police,Gwent Police,-2.814505,51.574014,On or near The Causeway,W01001573,Monmouthshire 011B,Unable to prosecute suspect
04017a0e29651af1c5e3a5cc987b4868e94337a973a14171e9730455c4ae4c97,2022-07,Gwent Police,Gwent Police,-3.206037,51.665029,On or near Maes Y Coed,W01001348,Caerphilly 009A,Unable to prosecute suspect
3fe76d6ff9423d00d0dec6f613702791a7f13bb79a2df3c6a14bebc5ee045477,2022-07,Gwent Police,Gwent Police,-3.014574,51.617935,On or near Bessemer Close,W01001652,Newport 002B,Unable to prosecute suspect
1b7ea82e9c010c6f589d28ae3ee49afcd0bc9380d56e6dac14e3d9df578c708b,2022-07,Gwent Police,Gwent Police,-3.142907,51.737288,On or near Barker Avenue,W01001453,Blaenau Gwent 008D,Unable to prosecute suspect
b8f99e5aa4cda9cda2b9828d190dbbada00efd585ce1036788d4d5eda16a5128,2022-07,Gwent Police,Gwent Police,-3.103295,51.614014,On or near ,W01001411,Caerphilly 017A,Unable to prosecute suspect
685baa61850b5c3eaa429c3b78c7151db94a952ad1621f8126ace801b3842f75,2022-07,Gwent Police,Gwent Police,-3.146194,51.739575,On or near Lawrence Avenue,W01001453,Blaenau Gwent 008D,Unable to prosecute suspect
f8119b5461e2b4d745cd0a7cf64e525818cabd24ac44449451f92aa53681a7e5,2022-07,Gwent Police,Gwent Police,-3.004745,51.827187,On or near Clos Bury Capel,W01001909,Monmouthshire 002F,Local resolution
c11c6a323c7e9715497acceff6291ff4dd55a6545e2ba90005473fd96f2fb9e2,2022-07,Gwent Police,Gwent Police,-3.004745,51.827187,On or near Clos Bury Capel,W01001909,Monmouthshire 002F,Local resolution
6a550d3b5cb28904d990d3976111bfc0857a164580cb2ecbd1f8130aa75a3e33,2022-07,Gwent Police,Gwent Police,-2.710822,51.815566,On or near Monkswell Close,W01001554,Monmouthshire 004C,Unable to prosecute suspect
bc31b2acbde7dbfc75bd0aa9b46fba3a6c20c0f891e9c628460397154434a7b0,2022-07,Gwent Police,Gwent Police,-3.231340,51.580712,On or near Glan Rhyd,W01001396,Caerphilly 023D,Unable to prosecute suspect
29ec355ac3268b52f70bb1b161e9fb6c6ae3dd0d6b0814530a005942aff020de,2022-07,Gwent Police,Gwent Police,-3.240484,51.690072,On or near Heolddu Drive,W01001336,Caerphilly 004A,Unable to prosecute suspect
c78b9b3368c9371bc14e08e70e50d51c2d8eec6a7a3741fedd7ed1fa86daf8ef,2022-07,Gwent Police,Gwent Police,-3.239897,51.589649,On or near Pen-Y-Groes,W01001400,Caerphilly 019F,Suspect charged
38ce796f50fbd8a1cc06a619e0c839c9754dca52a309108225e42739694a53c0,2022-07,Gwent Police,Gwent Police,-3.030313,51.659770,On or near Hillside Court,W01001521,Torfaen 007C,Unable to prosecute suspect
72db4079bdbd94140c6f1f99a232bf5c33c3f8b2197b747560f09dd6fde15d66,2022-07,Gwent Police,Gwent Police,-3.218239,51.580822,On or near Melville Terrace,W01001373,Caerphilly 022C,Unable to prosecute suspect
12ca6b84e453e616ae8ca042ea5a6e247e33bb05de22eaa9de6a9a7a4cdb0208,2022-07,Gwent Police,Gwent Police,-3.251658,51.770986,On or near Clôs Marian,W01001478,Blaenau Gwent 006C,Unable to prosecute suspect
c832535d12ea66ac4a339096caa4cbcd0dee4db8aa07414281c5096d1458cd3c,2022-07,Gwent Police,Gwent Police,-3.137222,51.496671,On or near Cwrt Coles,W01001875,Cardiff 037C,Unable to prosecute suspect
e2ed3160f2589c4d9f1ceea95019c2d268958f97c7335ad991c14393bba0f0fd,2022-07,Gwent Police,Gwent Police,-3.134011,51.642818,On or near Commercial Road,W01001327,Caerphilly 014A,Local resolution
bce4fe67c793f5886deabb78559da4e1aa69f3c971792d87bbb8261980237864,2022-07,Gwent Police,Gwent Police,-3.022026,51.824556,On or near Radstock Court,W01001557,Monmouthshire 001C,Unable to prosecute suspect
fa9288fe3769badffed3d282563f47f7215b783e3e82d0ba5bd0ed0ad7b3507f,2022-07,Gwent Police,Gwent Police,-3.032253,51.664986,On or near Beech Close,W01001522,Torfaen 007D,Unable to prosecute suspect
8f62206e95ae9e142efa1ee2f1f13a993b76834ac0deed2db30fe17fd8b13d18,2022-07,Gwent Police,Gwent Police,-2.980139,51.588411,On or near Jeffrey Street,W01001690,Newport 013D,Unable to prosecute suspect
cb62de093969566b3da88dce28acc377ad3c6cbdafcfa4381a23a309421644e5,2022-07,Gwent Police,Gwent Police,-2.980139,51.588411,On or near Jeffrey Street,W01001690,Newport 013D,Unable to prosecute suspect
65492e7ef01ecd04ae66210abf0a56818c456b8d6c2f4eb83c7ab7d7e2449ec1,2022-07,Gwent Police,Gwent Police,-3.225528,51.580871,On or near Caenant Road,W01001370,Caerphilly 023A,Unable to prosecute suspect
33071292b389a8e0f4c5759d4b1c678ec807867c02646e6109fc11d45b912866,2022-07,Gwent Police,Gwent Police,-2.955911,51.585338,On or near Aberthaw Drive,W01001607,Newport 015A,Unable to prosecute suspect
531945ca46bbf061af35dc0518742e5a7179ecb25486fabf789595f1e9e0339a,2022-07,Gwent Police,Gwent Police,-3.080697,51.776360,On or near Ty Fry Close,W01001488,Torfaen 001B,Unable to prosecute suspect
905286f4de0392f625260aff4201d3d72007448bf4917d0811f31a0e0b7c0977,2022-07,Gwent Police,Gwent Police,-3.042673,51.714500,On or near Cobner Close,W01001530,Torfaen 003C,Unable to prosecute suspect
30861cede1cdf5ce9d5280ab0964181ee61ad76d774ed97ba94ac9ef5a29c0a4,2022-07,Gwent Police,Gwent Police,-3.133586,51.683132,On or near Walters Avenue,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
8dbd64bce5648351932b8381161266277e92eb2649b4b01e5e15a2f47f50c536,2022-07,Gwent Police,Gwent Police,-3.222431,51.795328,On or near Mountain Road,W01001438,Blaenau Gwent 004A,Unable to prosecute suspect
a0623beea618b3814f58da37609635e75de8b9fcfa5cb60f37f051c8906ff4c4,2022-07,Gwent Police,Gwent Police,-3.283495,51.650199,On or near ,W01001378,Caerphilly 013B,Unable to prosecute suspect
64ad6dc6600d65db37810a503fa87df3af03917334150d57552ee2d3313d1689,2022-07,Gwent Police,Gwent Police,-2.993517,51.580979,On or near ,W01001662,Newport 018D,Suspect charged
f1be9d89ccad58c348fe6310bbfc2e6da2a4e429c288b280da92d4cbd13c1af5,2022-07,Gwent Police,Gwent Police,-3.234571,51.636517,On or near ,W01001434,Caerphilly 013F,Suspect charged
74f4f877011755db7881aeb3e15d18e3bff3fc550916e4bf2b59616be25e23aa,2022-07,Gwent Police,Gwent Police,-2.971192,51.616953,On or near Fairfield Close,W01001626,Newport 001D,Unable to prosecute suspect
dc7133fe3b68a6b2c23871b2f1903cbb239900cc949d54e057e2fcdc10468a19,2022-07,Gwent Police,Gwent Police,-2.929167,51.593915,On or near Cot Farm Close,W01001666,Newport 010B,Unable to prosecute suspect
