Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a1161a2cd10f83c32d6040e4de3b32d2f664422c4081fa6deb2657be8832ae3e,2022-08,Gwent Police,Gwent Police,-3.237366,51.588417,On or near Bryn Heulog,W01001393,Caerphilly 019D,Unable to prosecute suspect
4ed2b65ef9e818681fb25c281c97dd15020945426dd82c75a037476b4a84c77d,2022-08,Gwent Police,Gwent Police,-3.209941,51.578147,On or near Alexander Court,W01001422,Caerphilly 022F,Unable to prosecute suspect
7415a6b503b4a136823794e5129b8a7507be6ed95199ca0ef700bed722b4d0bb,2022-08,Gwent Police,Gwent Police,-3.211640,51.788183,On or near Glanffrwd Terrace,W01001438,Blaenau Gwent 004A,Unable to prosecute suspect
dd2b384b77e2c0845a98c6d952cc013cf7d78dc464b721d202a5db0ac6a1bd39,2022-08,Gwent Police,Gwent Police,-3.115530,51.826386,On or near Church Road,W01001561,Monmouthshire 003A,Unable to prosecute suspect
976c6395e467b4531b7319aa23f9f5ebc29cf5ace66fd3b2e25d20c7826f08ff,2022-08,Gwent Police,Gwent Police,-3.228219,51.576824,On or near Heol-Yr-Onen,W01001370,Caerphilly 023A,Local resolution
cc1877efe41602e2e8debdcf88bc17510dce8710934365d40936ef004f0fa44b,2022-08,Gwent Police,Gwent Police,-3.131733,51.673789,On or near Hazelwood Road,W01001381,Caerphilly 010B,Unable to prosecute suspect
6a3e1f533585f79f1616164001c092a3d8f6f81b45be5dd4049ea965ffdf1d76,2022-08,Gwent Police,Gwent Police,-3.289448,51.771701,On or near Heol-Y-Twyn,W01001428,Caerphilly 001E,Unable to prosecute suspect
4a46dd3fb5fa4f06f37ffb3ec3844958680fe1db55edb1304ff47c5340935377,2022-08,Gwent Police,Gwent Police,-3.272132,51.603664,On or near Tan-Y-Bryn,W01001333,Caerphilly 018D,Unable to prosecute suspect
5ce380c34653654c9c1c1274caeeae4c8e5085072cbd15225f8c0ad271f7e115,2022-08,Gwent Police,Gwent Police,-3.242656,51.584971,On or near Bowls Close,W01001395,Caerphilly 023C,Unable to prosecute suspect
f489f61ff16a51f8c0a83d9284db2de9b4d1630a8de036134b86daffe1a3f18b,2022-08,Gwent Police,Gwent Police,-3.051136,51.641845,On or near Farlays,W01001497,Torfaen 011A,Unable to prosecute suspect
615d8a3e9b26fbf9063e5d0f5eaa75c3ca7dc11055d57a862fbd73a99f93b727,2022-08,Gwent Police,Gwent Police,-3.208173,51.770757,On or near Zion Street,W01001459,Blaenau Gwent 007D,Unable to prosecute suspect
83dcae4c2b3c77d448864891fe081a73531afe206a4f0d88bc432eab3a1f3b89,2022-08,Gwent Police,Gwent Police,-3.184654,51.741559,On or near Itton Street,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
56db96d7fc91432c6e40bf37beb605ad87e78813e1083bc19a794bab7a9a71e0,2022-08,Gwent Police,Gwent Police,-3.181434,51.653387,On or near ,W01001401,Caerphilly 011A,Unable to prosecute suspect
a9f87a5676bcc026918ff29a5306673cdd42b16e8b9aba50b4a5258ffd9bf9d9,2022-08,Gwent Police,Gwent Police,-3.100505,51.826141,On or near ,W01001561,Monmouthshire 003A,Unable to prosecute suspect
fe019da4a2e065d87d88d5a88e1f3d0dcce08ae68c28c7be1883f81fb6e24bd2,2022-08,Gwent Police,Gwent Police,-3.000476,51.601502,On or near Aston Crescent,W01001683,Newport 006D,Unable to prosecute suspect
187284e1829b97987938004133a8b66c81e36f6050063f7feaa6f9e83479a204,2022-08,Gwent Police,Gwent Police,-3.210980,51.800346,On or near Bryn Coch,W01001441,Blaenau Gwent 001B,Unable to prosecute suspect
12ff2be9980088fed697e20ef45dd9bc876cbd94b294c437df9e20a575c133f6,2022-08,Gwent Police,Gwent Police,-3.177959,51.679027,On or near Aberconway Place,W01001391,Caerphilly 006F,Unable to prosecute suspect
bff037a78cbd72b7ef74bbe6a2463487b4f9c4baacbdabab08e1cba674978324,2022-08,Gwent Police,Gwent Police,-3.008862,51.619602,On or near Arlington Close,W01001651,Newport 002A,Unable to prosecute suspect
8aab58da73600408634cb0e68bac7fb13a51466ca60d0bd03fa32eef2cb7c368,2022-08,Gwent Police,Gwent Police,-3.021714,51.655412,On or near Caradoc Road,W01001506,Torfaen 010A,Unable to prosecute suspect
e2af8d367823a357db4250ddcd67cc817d4dcb67ea5aed74df7fa4070ba6d32d,2022-08,Gwent Police,Gwent Police,-3.234168,51.657867,On or near Valley View,W01001363,Caerphilly 012A,Unable to prosecute suspect
05e78b409e753382480cde4cc4ca41d9d169db6028fcdc0b3ddd9e6b8756460f,2022-08,Gwent Police,Gwent Police,-2.766334,51.614072,On or near Ash Tree Road,W01001542,Monmouthshire 009A,Unable to prosecute suspect
5d3c5be8646e73c6dec4d64be89b65c97033ba8b7da10cd63720ee146aa7ef99,2022-08,Gwent Police,Gwent Police,-3.210994,51.579197,On or near Greenwood Court,W01001422,Caerphilly 022F,Unable to prosecute suspect
845bce1af33c16c8ec475897c7058c5f8814de8dc7ae6b010b9682b47081fe5f,2022-08,Gwent Police,Gwent Police,-3.197395,51.670666,On or near South View Road,W01001347,Caerphilly 005C,Unable to prosecute suspect
1f7f80ac8a54804886b23c2bd691737b057ec2f327d0d66b9817d6fdc37402e6,2022-08,Gwent Police,Gwent Police,-2.955827,51.573056,On or near Traston Avenue,W01001647,Newport 015F,Unable to prosecute suspect
07ce7e3f69160d1328a0b01696a41420934b4384c43d8162bd5f30488420eb34,2022-08,Gwent Police,Gwent Police,-3.209750,51.674136,On or near Bedwellty Road,W01001352,Caerphilly 007A,Unable to prosecute suspect
47644759c545b51b82a54b03f611a74a7fc59f849fade57303f8fd190a16ad49,2022-08,Gwent Police,Gwent Police,-3.192415,51.595555,On or near Bryn Dolwen,W01001341,Caerphilly 020B,Unable to prosecute suspect
a5534d2bf5cda7c2b7bea74348b6fe6b05a13686c39f19e50cbb5d07aa12452f,2022-08,Gwent Police,Gwent Police,-3.150198,51.698193,On or near Pentwyn Terrace,W01001358,Caerphilly 006C,Unable to prosecute suspect
2aae095a935f90ce84b277d6594bf8ddcb1968f610f99f668559d364a4f1f8ec,2022-08,Gwent Police,Gwent Police,-3.222624,51.695169,On or near Bedwellty Road,W01001325,Caerphilly 003A,Unable to prosecute suspect
2d1df5e2cf59664d995f8e4ba9a13f184b0f44b6bf739c1e5ed6706a9d411fa9,2022-08,Gwent Police,Gwent Police,-3.133436,51.682890,On or near Baillie Smith Avenue,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
16224a1487c09d4c67f1a89ac02bc9f0cc9ae0d176aa01af174a333b0c0d1ca4,2022-08,Gwent Police,Gwent Police,-3.207988,51.777943,On or near Bethcar Street,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
0136dfbf67f6c3032983673bce9eb0ef2387fb75ae5e64b204d64f88af9991ce,2022-08,Gwent Police,Gwent Police,-2.963611,51.577452,On or near Steel Close,W01001647,Newport 015F,Unable to prosecute suspect
f31053a81fd9c2d9896ff75677e14e1c3e3a2ce67e897d1635927efb1a4526aa,2022-08,Gwent Police,Gwent Police,-2.963611,51.577452,On or near Steel Close,W01001647,Newport 015F,Unable to prosecute suspect
2f1387d7fac494307d1ecaec3911488ec40cf118b8c4b308beceb6095e9fae76,2022-08,Gwent Police,Gwent Police,-3.030831,51.646935,On or near Milton Close,W01001527,Torfaen 010C,Unable to prosecute suspect
8ab125c2aea3e23976db2fbc2272bf791c2caba3e6fbf5c5954b49734339d1f1,2022-08,Gwent Police,Gwent Police,-3.126906,51.630208,On or near North Road,W01001354,Caerphilly 014D,Unable to prosecute suspect
966706e5fff2a9faab9e4b588f61c14cad35372654330a858790f04271ae8aa0,2022-08,Gwent Police,Gwent Police,-3.001125,51.648684,On or near Twm Barlwm View,W01001507,Torfaen 008D,Unable to prosecute suspect
ffc35054511e32b1ea90ed1d6210964820587ffde1a4138bbfa5acd79f7d46c8,2022-08,Gwent Police,Gwent Police,-2.972147,51.602154,On or near Badminton Road,W01001615,Newport 005B,Unable to prosecute suspect
8fb1c2b9a8614de679f8d22c8a19f627756d1c775425ad7f48fc7a4b67255262,2022-08,Gwent Police,Gwent Police,-3.246366,51.587630,On or near Bryn Siriol,W01001397,Caerphilly 019E,Unable to prosecute suspect
7017f86a6b51ca973d6b61630d97bc953b0e39e61836da85a87e155640194ec4,2022-08,Gwent Police,Gwent Police,-2.962664,51.588646,On or near Carey Road,W01001608,Newport 008B,Unable to prosecute suspect
f06d0f22a63f0e29a81c5c1231714572ddb218c726c973c06ea9e99400c83420,2022-08,Gwent Police,Gwent Police,-3.018972,51.822965,On or near ,W01001579,Monmouthshire 001E,Unable to prosecute suspect
8f00a7775c1b54bda1d272358cc129a5cd8a12ba00944cfb5ded3f4d503889d8,2022-08,Gwent Police,Gwent Police,-3.188710,51.799477,On or near Croft Court,W01001447,Blaenau Gwent 002B,Unable to prosecute suspect
e27d9d21f0ffaeca365f641cc0491ed0a6a71bc7328eecb3a69e97629a7294e9,2022-08,Gwent Police,Gwent Police,-3.025575,51.678532,On or near Alexandra Road,W01001517,Torfaen 006D,Unable to prosecute suspect
fdb13cee42be626cc97f7d6de1e8bdf51c78262238bc75cd164398dad3022c6c,2022-08,Gwent Police,Gwent Police,-3.230252,51.692086,On or near ,W01001338,Caerphilly 004C,Formal action is not in the public interest
e974fe83612aeb29b5a22895c97ac21110c35c859922901455c0e61e1669a2a5,2022-08,Gwent Police,Gwent Police,-3.005469,51.585023,On or near Caerau Road,W01001685,Newport 014B,Unable to prosecute suspect
31c842a93605ec264c843a19d5c35a8fec64ce93148049c8fcc9a72001a4e9f4,2022-08,Gwent Police,Gwent Police,-3.281441,51.755631,On or near Duffryn View,W01001375,Caerphilly 001B,Unable to prosecute suspect
8f2da6d89cb42f07cf7275cb57a9e1e24d1453f718d014ad431ca85fc30b2d9d,2022-08,Gwent Police,Gwent Police,-3.137218,51.729217,On or near ,W01001436,Blaenau Gwent 008B,Unable to prosecute suspect
7ff65aa7014ef76a9fefdaf83dacaade05602715372b94defd126a5bf0c3b632,2022-08,Gwent Police,Gwent Police,-3.232298,51.648625,On or near Hawthorn Avenue,W01001364,Caerphilly 012B,Unable to prosecute suspect
eb77d34123413f546220808a6f6f8f540aacb5283f0fe86a76fcd258b6f87e01,2022-08,Gwent Police,Gwent Police,-3.215322,51.795177,On or near Bevan Crescent,W01001438,Blaenau Gwent 004A,Unable to prosecute suspect
2205665d3bf2468a79052c31fe82200c735213127876e6af17ac21c1f159c6e4,2022-08,Gwent Police,Gwent Police,-3.100294,51.614735,On or near Sansom Street,W01001411,Caerphilly 017A,Unable to prosecute suspect
024f247eab254c4271a4f493c0310161850cc0b78cd2bdf3559abc891deaddfe,2022-08,Gwent Police,Gwent Police,-3.042495,51.643163,On or near Jule Road,W01001498,Torfaen 011B,Unable to prosecute suspect
516f935d8b6f900faaac16474f0215f9569b79493b7c766eda1e0921066ea6d8,2022-08,Gwent Police,Gwent Police,-2.995634,51.589387,On or near Market Street,W01001685,Newport 014B,Suspect charged
3fc78718c1f3b07b0a571fdd6634ae1fefeb8df1a1eeb42a09cce98a342ee31a,2022-08,Gwent Police,Gwent Police,-3.229364,51.606422,On or near The Avenue,W01001367,Caerphilly 019B,Offender given a caution
1a751fc79a4a774d3b8d9fc92025246c9274b0852ae14a13cfef475767e4f776,2022-08,Gwent Police,Gwent Police,-3.148711,51.697183,On or near Marshfield Road,W01001358,Caerphilly 006C,Unable to prosecute suspect
985d6d3ba710e59485cf24bdb6aa98cf1e1a46c391618d6d65fbd515df9c5bd3,2022-08,Gwent Police,Gwent Police,-3.229364,51.606422,On or near The Avenue,W01001367,Caerphilly 019B,Offender given a caution
f5c125a30619fe6e9b7611331d1002a1a9aa4e41097fa25d0a0c33a15ff2b18a,2022-08,Gwent Police,Gwent Police,-3.242668,51.571672,On or near Trem Twr Y Drwm,W01001398,Caerphilly 024A,Unable to prosecute suspect
5a03503e55e72ef17d5fd4fcc60c3c01747b8b1dfca7d6bfe363b307bd6d68e9,2022-08,Gwent Police,Gwent Police,-3.248221,51.775617,On or near Bournville Terrace,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
0be14d8e7362bf89f4c69e239b3246781ac68575101a59642ffd1a6fbc470abf,2022-08,Gwent Police,Gwent Police,-3.212619,51.663496,On or near Clos Gronw,W01001388,Caerphilly 007D,Unable to prosecute suspect
b9f2d73962b51ab1ce3badf38e3cc5c7c988ff8755405d50e8e03fcf51a6c7d7,2022-08,Gwent Police,Gwent Police,-3.223855,51.579828,On or near Mill Road,W01001370,Caerphilly 023A,Suspect charged
fe67ab9a93e4622431d849257dd87b3c99da497cda8f5756acd7ef04cd346d45,2022-08,Gwent Police,Gwent Police,-2.993517,51.580979,On or near ,W01001662,Newport 018D,Suspect charged
a574c1294ba2620337ba8e322da7ddbef9af8e0d655c1f302ab0e6806c3a5aa4,2022-08,Gwent Police,Gwent Police,-3.025158,51.656228,On or near Taliesin,W01001519,Torfaen 007A,Suspect charged
401bf450d541404ad73c8bde8866d32932ea094e6103ec972ea6c09018d8d63c,2022-08,Gwent Police,Gwent Police,-3.018679,51.833136,On or near Rother Avenue,W01001546,Monmouthshire 002A,Suspect charged
cf9ba82f71c30b98ede5586a117c510a3f09f1ede9b5a85473b98cc01827dff7,2022-08,Gwent Police,Gwent Police,-3.103247,51.609662,On or near Bridge Street,W01001412,Caerphilly 017B,Unable to prosecute suspect
65b768130cf23091aac0b3580a11c3b739551f581161593873c73be00c304c23,2022-08,Gwent Police,Gwent Police,-3.218020,51.569953,On or near Cwrt Pen-Capel,W01001425,Caerphilly 024D,Unable to prosecute suspect
0cebdf86ce5aa4ea26fa1c4e6a09abe9f735819c6d789eff9ce99f966a918119,2022-08,Gwent Police,Gwent Police,-3.036652,51.610647,On or near Clist Road,W01001619,Newport 003C,Unable to prosecute suspect
9ca1bb493e254d8019ed9b524f0de3be5f0c2c49804a929ffa3517313e442045,2022-08,Gwent Police,Gwent Police,-2.919934,51.602745,On or near Bailey Crescent,W01001639,Newport 004A,Unable to prosecute suspect
3e31f7b9a8f17c5ac1cd7994993b1f20e651578db5ad7811138606b79dbebca2,2022-08,Gwent Police,Gwent Police,-3.150198,51.698193,On or near Pentwyn Terrace,W01001358,Caerphilly 006C,Suspect charged
a9d48d2a2a97e79b36f6168ae1ec6bafe47884585b9002c17a6bc62c85be8124,2022-08,Gwent Police,Gwent Police,-3.011849,51.583098,On or near Prosser Lane,W01001605,Newport 014A,Unable to prosecute suspect
29c368ffcabe70f03c9a85a7fc543e6ad15e0e10e36743f6780f819c804d5005,2022-08,Gwent Police,Gwent Police,-3.018679,51.833136,On or near Rother Avenue,W01001546,Monmouthshire 002A,Suspect charged
48b20a42b266c0eddafd3a6c86f6e9b32979f6e5051945417ebd08eee971a6d7,2022-08,Gwent Police,Gwent Police,-2.718588,51.809468,On or near ,W01001554,Monmouthshire 004C,Unable to prosecute suspect
8f4a19c70bb1d47ee1d56cb4a578389a834377f6024c275c0480afff473d7512,2022-08,Gwent Police,Gwent Police,-2.670445,51.630340,On or near Camp Road,W01001584,Monmouthshire 008B,Unable to prosecute suspect
dd2ceb99341a58f74e769428ca3a687da871122e330f22ffcc68c0a6fa3303de,2022-08,Gwent Police,Gwent Police,-2.973206,51.604402,On or near The Moorings,W01001678,Newport 005D,Unable to prosecute suspect
61a246a52b315d0381182b8a224ae585ee8a88de7c5fcd4372e108238461b9b9,2022-08,Gwent Police,Gwent Police,-3.035388,51.612888,On or near Medway Road,W01001619,Newport 003C,Suspect charged
0827632a203b5a8a200015ce1081dbeb91ef2e327b3b0b6b297a79ddd77fc439,2022-08,Gwent Police,Gwent Police,-3.236222,51.654699,On or near Lansbury Avenue,W01001364,Caerphilly 012B,Unable to prosecute suspect
45f2da882cf9557f3c421e815771a2da72ed70d857f856b60cc92df8b702b3f9,2022-08,Gwent Police,Gwent Police,-3.146908,51.708880,On or near Pantddu Road,W01001358,Caerphilly 006C,Unable to prosecute suspect
9a2a4c86559cc67b7aaadc95ce4c9e410100cfb9093824d0200f886c2fabcbd8,2022-08,Gwent Police,Gwent Police,-3.034942,51.614205,On or near Torridge Road,W01001621,Newport 003E,Suspect charged
0ae787d4a833d8733ac733ae25e547719906fc2577372e4767925e4f56821117,2022-08,Gwent Police,Gwent Police,-3.240238,51.638723,On or near Pine Grove,W01001432,Caerphilly 013D,Local resolution
45ff2625f2533998c926b6accf752b4a734f3773362601e25c54abeba9b3ed13,2022-08,Gwent Police,Gwent Police,-2.761797,51.585464,On or near Betjeman Avenue,W01001598,Monmouthshire 010F,Unable to prosecute suspect
c1b3b0f48e36445ac3c940e3c9ccaf2788599a8b414b372688d3f804846ddc33,2022-08,Gwent Police,Gwent Police,-3.235332,51.785599,On or near Bryn Pica,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
9bc6f55dd7c7761b0d7d03989b4dfe97698561c5a00ad32eea36f53ca93984c8,2022-08,Gwent Police,Gwent Police,-3.019483,51.650684,On or near Redbrook Way,W01001506,Torfaen 010A,Unable to prosecute suspect
724b9cd58795ac409e0a47461940ffac2d33bc58d2d1d088cbd52037a79ad3ef,2022-08,Gwent Police,Gwent Police,-3.232678,51.600282,On or near Coedybrain Court,W01001367,Caerphilly 019B,Unable to prosecute suspect
88ae9461eaac54c196859fbe8d8c988046d8491e900f78bbfa4b5a864f0d31e3,2022-08,Gwent Police,Gwent Police,-3.009180,51.611786,On or near ,W01001652,Newport 002B,Unable to prosecute suspect
d6b7ff1e41a8febe22c7b70dd221307b11fe421ab1a5f1e492e0c942c30f7a10,2022-08,Gwent Police,Gwent Police,-2.721759,51.809151,On or near Drybridge Street,W01001576,Monmouthshire 004D,Unable to prosecute suspect
18fc057d197351d1dd88b8392659249c5c91c6033193ac8be2f69f670f2eb42f,2022-08,Gwent Police,Gwent Police,-3.215412,51.588997,On or near Heol Cae Celynnen,W01001371,Caerphilly 022A,Unable to prosecute suspect
48d0d19429e970d827a20898baee3821daa061514548c69a16991011742a0797,2022-08,Gwent Police,Gwent Police,-2.888929,51.596636,On or near The Cedars,W01001649,Newport 004D,Unable to prosecute suspect
c0fea31c5ccc81de29d64d236b1964cc7299393ad78ae6f0681ff2fd30567c53,2022-08,Gwent Police,Gwent Police,-2.998600,51.589047,On or near Queensway,W01001685,Newport 014B,Unable to prosecute suspect
c0c7c50854d6c39042070b491784a26fda4347098c14db15fe8b9a15074505b3,2022-08,Gwent Police,Gwent Police,-2.998600,51.589047,On or near Queensway,W01001685,Newport 014B,Unable to prosecute suspect
1e73c0ed9e0aa84483b6a650cc6db95ab4e8e9ff77d2d88f055e9244f7b26eef,2022-08,Gwent Police,Gwent Police,-3.022083,51.652559,On or near ,W01001506,Torfaen 010A,Unable to prosecute suspect
14adf9a7d03f8098783b083bcdac73fdc5b9c189210dae83dc67a7fe462afccc,2022-08,Gwent Police,Gwent Police,-2.991607,51.580123,On or near ,W01001662,Newport 018D,Unable to prosecute suspect
029e07d205d863983a84f719698c5f97dbff21d39465240fbaca7049225a2271,2022-08,Gwent Police,Gwent Police,-3.054204,51.655773,On or near Monnow Court,W01001501,Torfaen 009A,Unable to prosecute suspect
c0b5c9c47e90efb3e3bb8a7a65af0706b33dae5174cd42d7e8bfdf0a7dab22df,2022-08,Gwent Police,Gwent Police,-2.739277,51.586139,On or near Estuary View,W01001589,Monmouthshire 010E,Unable to prosecute suspect
ea5ed26a2b4a0c0a3f3e2c5236924714844cfe34db2123aaf627a916b08cab56,2022-08,Gwent Police,Gwent Police,-3.252615,51.781981,On or near Laburnam Avenue,W01001480,Blaenau Gwent 003E,Unable to prosecute suspect
a1bde7fe8f783e83932ecc43ee86b48e43eb1b4f9692a3565f319501edcebb43,2022-08,Gwent Police,Gwent Police,-3.252615,51.781981,On or near Laburnam Avenue,W01001480,Blaenau Gwent 003E,Unable to prosecute suspect
b5f5a71470481c250ad53ea4824d6cf813165e5e990f1486d9c367c8d5948f95,2022-08,Gwent Police,Gwent Police,-3.171088,51.802774,On or near Intermediate Road,W01001446,Blaenau Gwent 002A,Unable to prosecute suspect
85d07c2ab48d85d095eb531c70d1d3c408bf387790729cb6b95be166e647bc77,2022-08,Gwent Police,Gwent Police,-3.256002,51.743686,On or near Barkley Street,W01001374,Caerphilly 001A,Unable to prosecute suspect
15108a7d756b202468e19707971a7f852115f36789748c8f9f7d000d1c11e016,2022-08,Gwent Police,Gwent Police,-3.013246,51.576459,On or near Meredith Close,W01001629,Newport 017A,Unable to prosecute suspect
cad68db7e6464e70a735417dd604f18a516deff9bdf57da9ef22c359033e0591,2022-08,Gwent Police,Gwent Police,-3.272650,51.593786,On or near Dan-Y-Meio,W01001331,Caerphilly 018B,Unable to prosecute suspect
e33b04be4c5b6ae0f9f12d6dd03b83beca17d4307b760cf996b323c4b8f6fe68,2022-08,Gwent Police,Gwent Police,-3.133586,51.683132,On or near Walters Avenue,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
b2c9657a2a95efabda00ca66ed2600080d37edeb9717dd5e6586c8670f1404f2,2022-08,Gwent Police,Gwent Police,-3.143010,51.733339,On or near Glandwr Street,W01001435,Blaenau Gwent 008A,Unable to prosecute suspect
42b1354bf61a2de3135bbfe34af293eaa9477063175a847b475df15c119e02d2,2022-08,Gwent Police,Gwent Police,-3.227514,51.648109,On or near King's Hill,W01001365,Caerphilly 012C,Suspect charged
f5c97f8b34edfa52b02908299f826cdb22d6f99b1c10d7ee2d174b80692281e4,2022-08,Gwent Police,Gwent Police,-3.008087,51.608082,On or near ,W01001654,Newport 002D,Unable to prosecute suspect
1085aade929bc40743b6db55754ebe1aa6677ddaef638426c0cd348e61dbb19f,2022-08,Gwent Police,Gwent Police,-3.234571,51.636517,On or near ,W01001434,Caerphilly 013F,Suspect charged
e02da3a4ecb002d52440b36bb6adc9b610c72bf0abe7e045c195a120de2eb9d5,2022-08,Gwent Police,Gwent Police,-3.054204,51.655773,On or near Monnow Court,W01001501,Torfaen 009A,Unable to prosecute suspect
39af8526b5f7f2d33c1f8e26c335221f7c5a8a8dcec92435982a1ab41196db85,2022-08,Gwent Police,Gwent Police,-3.035543,51.695771,On or near Cwrt Yr Ysgol,W01001496,Torfaen 004B,Unable to prosecute suspect
6d484dd715f3bdbccea1552e3fa31941a1801c6d13484195664cfbecfc0aa945,2022-08,Gwent Police,Gwent Police,-3.226335,51.662778,On or near Grey Crescent,W01001415,Caerphilly 008B,Formal action is not in the public interest
87920f1b31b1161353c15c0df0d5923be3687be89f7473a15c0e686db87bf0b6,2022-08,Gwent Police,Gwent Police,-2.994963,51.593681,On or near Canterbury Close,W01001681,Newport 006B,Unable to prosecute suspect
eed561f5a7c7238ec18a4d01d5798c1d91009403faec3c1dc4d9a2299ced867b,2022-08,Gwent Police,Gwent Police,-3.222074,51.575297,On or near ,W01001370,Caerphilly 023A,Unable to prosecute suspect
a23e348a65cd29f838cfca44d3f0a63e758d83b31d6885285cf75885ba1841a4,2022-08,Gwent Police,Gwent Police,-3.215877,51.595071,On or near Ffordd Cae'r Llwyn,W01001340,Caerphilly 020A,Unable to prosecute suspect
1f049e87365eb8edcef43438b953cdfb73a41988afc0025256f8ebdaf47a86ad,2022-08,Gwent Police,Gwent Police,-2.941483,51.587685,On or near Stanford Road,W01001609,Newport 015B,Unable to prosecute suspect
c750c098ced4b362858cdef79522f5c86d92d69c0718e1a49ec9965062e04fa9,2022-08,Gwent Police,Gwent Police,-3.048027,51.654308,On or near Wye Court,W01001501,Torfaen 009A,Unable to prosecute suspect
8f052bae5ef090cef1e5ee0b357f5644784b00a8d1e8bc665449a420538803bb,2022-08,Gwent Police,Gwent Police,-3.128342,51.651397,On or near Pen-Rhiw Terrace,W01001328,Caerphilly 014B,Unable to prosecute suspect
35fc7ab5b14fbde78ef587d5d3effddb736dd3e35736f508969e6584088e1c20,2022-08,Gwent Police,Gwent Police,-3.159517,51.766680,On or near ,W01001443,Blaenau Gwent 005A,Unable to prosecute suspect
b63d13197c1bb04b9d96aafd8eeb5998eed09fd157f9913c8168c0941e86bea9,2022-08,Gwent Police,Gwent Police,-3.205420,51.655927,On or near St Sannan Road,W01001402,Caerphilly 011B,Unable to prosecute suspect
dc8e5073cd10968e31c73677b97c4ee5e260ebb0aebb52c9e0a341a689003b2a,2022-08,Gwent Police,Gwent Police,-3.165960,51.593060,On or near Dickens Court,W01001345,Caerphilly 021C,Unable to prosecute suspect
aa54cef6d590729144e69958c0602220f8e42604be9279758b2f778e1ad6f2f0,2022-08,Gwent Police,Gwent Police,-3.242239,51.685477,On or near Heol Coedcae,W01001339,Caerphilly 004D,Unable to prosecute suspect
27b5fbc63c337bb09e16e583eb84fdca7113b7cd761331bf5a0a5895bc317afa,2022-08,Gwent Police,Gwent Police,-3.212780,51.804752,On or near Gantre Close,W01001441,Blaenau Gwent 001B,Unable to prosecute suspect
76e40ff180c740f84db3bfb4d0bf86e5234e061e78cdbb44bf0ebfa9dba26966,2022-08,Gwent Police,Gwent Police,-2.987886,51.575551,On or near ,W01001659,Newport 018A,Suspect charged
4c5cac815e3c531164af4a0897858fb421fee5d20415bdcd149ab522fee923fb,2022-08,Gwent Police,Gwent Police,-3.206533,51.583505,On or near Dol Yr Eos,W01001421,Caerphilly 022E,Unable to prosecute suspect
13356f5eab92bc51623e3b1eb9a6b133440ee2bcd21e00e22995f50bb20cf89d,2022-08,Gwent Police,Gwent Police,-3.249446,51.767511,On or near Aberffrwd,W01001479,Blaenau Gwent 006D,Unable to prosecute suspect
95d5da8b952f07e89c7ce6a02a9f70a664a7ba8682ef76a04b769dda0ba33f2f,2022-08,Gwent Police,Gwent Police,-3.235306,51.641760,On or near Oakfield Street,W01001433,Caerphilly 013E,Unable to prosecute suspect
93ff687860f3a9eab9c1a3901439e72ceb08ae7ba42fb888cdc3acd1d6f3a564,2022-08,Gwent Police,Gwent Police,-3.222624,51.695169,On or near Bedwellty Road,W01001325,Caerphilly 003A,Unable to prosecute suspect
5cdc71ec06a48315605ed55b79af9c74c214e576db36c3226bbba2d52bf5facd,2022-08,Gwent Police,Gwent Police,-3.088225,51.602879,On or near Springfield Road,W01001413,Caerphilly 017C,Unable to prosecute suspect
0bc30c5fcdc3ad6fc1b6fa0c2b7e92dd80de57e7eac96b21ca4f761fe1265e87,2022-08,Gwent Police,Gwent Police,-3.030576,51.611465,On or near Tone Close,W01001617,Newport 003A,Suspect charged
c877887a5ac091261d385a81cec29a4ee5fb53c168580b4bb66e9a2893d6fbc0,2022-08,Gwent Police,Gwent Police,-3.039946,51.714911,On or near Ystad Fferm Y Berllan,W01001530,Torfaen 003C,Unable to prosecute suspect
809bb7c9b3edbb3221b786123fff1e79d0a0ec33f5df14a8c6f58b1bc63737ae,2022-08,Gwent Police,Gwent Police,-3.245807,51.588310,On or near Bryn Ifor,W01001397,Caerphilly 019E,Unable to prosecute suspect
608e09edc38eec7e76ffd665ba83aefcf85c7a6762eef9d854eebcb1dd0eac2a,2022-08,Gwent Police,Gwent Police,-3.052475,51.710879,On or near Hill Street,W01001529,Torfaen 003B,Unable to prosecute suspect
dc9955eb89231f6cfebddd85ab8bc6eb90f5157498fa5bc44413a140191c84f7,2022-08,Gwent Police,Gwent Police,-2.955911,51.585338,On or near Aberthaw Drive,W01001607,Newport 015A,Unable to prosecute suspect
ba158453283c95a79559b2c8db31b9f108f0894dc39d41edce6cd43275f1115e,2022-08,Gwent Police,Gwent Police,-3.018387,51.557891,On or near Mallard Way,W01001688,Newport 019C,Unable to prosecute suspect
2032c4ed840cb64e3d67f8ad181aa8323f3cb674e98c362b7c713e4b4ed0e763,2022-08,Gwent Police,Gwent Police,-2.983904,51.593649,On or near Bishop Street,W01001676,Newport 007B,Unable to prosecute suspect
